iso3,country_raw,readiness_rank,readiness_score,GOV_WGI_CC_EST,GOV_WGI_PV_EST,GOV_WGI_RL_EST,IP.JRN.ARTC.SC,IT.CEL.SETS.P2,IT.NET.BBND.P2,NY.GDP.PCAP.PP.CD,SE.TER.ENRR,TX.VAL.TECH.MF.ZS,predictor_year,outcome_year,era,region,income_classification
NIC,Nicaragua,163,22.23,-1.25988029999999,-0.0652355999999999,-1.5960126,40.65,105.843136180202,5.43030503048751,8319.97944140996,30.3635101318359,0.8046531571411112,2023,2025,1,Latin America & Caribbean,Lower middle income
NER,Niger,184,17.44,-0.517433,-1.65337929999999,-0.804084799999999,90.18,65.735032215569,0.107619048674827,1875.153067706276,,8.96675024256666,2023,2025,1,Sub-Saharan Africa,Low income
NGA,Nigeria,70,50.79,-1.098731,-1.9559706,-0.934848799999999,9799.39,98.4772822731425,0.051283785190682,8705.434266935388,,3.530423702949878,2023,2025,1,Sub-Saharan Africa,Lower middle income
MKD,North Macedonia,107,37.57,-0.3541776,0.2173102,-0.2738806,498.97,106.458776658176,29.1771708951077,25354.10350576199,55.0082015991211,5.22971063617991,2023,2025,1,Europe & Central Asia,Upper middle income
NOR,Norway,10,74.84,2.0745237,0.9361906,1.9859646,13756.15,109.654228618195,45.4377082628592,103637.51684367847,95.0573806762695,25.67461437749992,2023,2025,1,Europe & Central Asia,High income
OMN,Oman,61,56.29,0.227724,0.5521576,0.3443083,1640.31,122.291457994634,10.8793321668994,41945.02556408825,,5.005393460961461,2023,2025,1,Middle East & North Africa,High income
PAK,Pakistan,81,45.38,-1.0461855,-1.9403838,-1.0042887,20519.11,76.5397606213172,1.35622425766449,6013.9896363860025,10.4770304814137,1.9028093899842704,2023,2025,1,South Asia,Lower middle income
PLW,Palau,151,23.8,0.443007,1.2451365,1.17116,5.04,135.386698256896,7.33344615558188,18230.269862741385,41.130604288499,,2023,2025,1,East Asia & Pacific,High income
PAN,Panama,102,39.3,-0.566951499999999,0.3693808,-0.227944099999999,282.01,156.586507591014,18.1341265585334,39813.385793997215,53.6949637061742,1.0004916401567496,2023,2025,1,Latin America & Caribbean,High income
PNG,Papua New Guinea,135,27.98,-0.6018212,-0.530809,-0.510767499999999,69.76,34.0588961979896,0.228111959659795,4667.835670929906,,10.248078468472276,2023,2025,1,East Asia & Pacific,Lower middle income
PRY,Paraguay,111,36.84,-1.0149203,0.0023837999999999,-0.580114999999999,253.35,126.605481531224,12.8835504093571,17564.491236937418,,9.96565594921736,2023,2025,1,Latin America & Caribbean,Upper middle income
PER,Peru,60,56.52,-0.6654876,-0.7239502,-0.4787644,5241.67,121.975084691173,10.4364266723222,17011.227802882473,,5.015720128215253,2023,2025,1,Latin America & Caribbean,Upper middle income
PHL,Philippines,43,60.51,-0.5690313,-0.709066,-0.601158699999999,4752.21,117.275521687262,6.5393085505183,10985.829262750516,44.2394203278519,63.977928897569015,2023,2025,1,East Asia & Pacific,Lower middle income
POL,Poland,24,69.14,0.7534838,0.5055901,0.3564347,31218.47,135.146301442691,24.526154479274,48473.09402864191,76.8794097900391,12.122318973594732,2023,2025,1,Europe & Central Asia,High income
PRT,Portugal,28,66.09,0.7848198,0.7890296,1.0824285,18225.29,123.001507659381,44.1107426914567,49352.83886130321,77.6778182983398,6.710841679983992,2023,2025,1,Europe & Central Asia,High income
QAT,Qatar,54,58.61,0.7757739,1.0147153,0.5728637,2471.29,157.82063065065,11.641102863231,129367.8696709272,38.2058906555176,2.7800363029790134,2023,2025,1,Middle East & North Africa,High income
KOR,Republic of Korea,5,76.89,0.8788564,0.932168,1.1844569,71724.33,162.11365652794,46.5676352036327,57429.80310764019,106.709167480469,30.27627999126511,2023,2025,1,East Asia & Pacific,High income
MDA,Republic of Moldova,71,50.59,-0.266050299999999,-0.2678685,-0.1938657,335.06,129.546081439289,27.3086365814931,17746.94055386838,71.1679028753075,2.617084405382722,2023,2025,1,Europe & Central Asia,Upper middle income
ROU,Romania,57,56.73,0.0314923,0.4983587,0.4118457,10712.88,123.252482585042,34.6706189336505,45981.602778522174,55.1682891845703,12.67474083271228,2023,2025,1,Europe & Central Asia,High income
RUS,Russian Federation,49,59.57,-0.8877345,-0.8184163,-1.0734047,85558.11,180.841776534047,25.8238695549039,44268.73046875,93.7277679443359,,2023,2025,1,Europe & Central Asia,High income
RWA,Rwanda,74,48.54,0.6808504,0.0380223,0.0714762,433.51,91.4622704078141,0.445556123195211,3399.451746031431,8.88624308383425,,2023,2025,1,Sub-Saharan Africa,Low income
KNA,Saint Kitts and Nevis,170,20.85,0.3519798,0.918184,0.5632841,35.5,118.893023653706,,33979.63036157338,,,2023,2025,1,Latin America & Caribbean,High income
LCA,Saint Lucia,142,26.66,0.3771938,1.044299,0.5120691,2.54,,,25974.50929252631,15.0396404266357,,2023,2025,1,Latin America & Caribbean,Upper middle income
VCT,Saint Vincent and the Grenadines,166,21.5,0.7112575,1.044299,0.5500992,2.69,101.631416361537,30.4935700680004,19819.869034679035,,4.934428618818683,2023,2025,1,Latin America & Caribbean,Upper middle income
WSM,Samoa,154,23.46,0.8188682,1.2435234,1.0530364,21.85,,,8194.807256407335,14.6106638814429,5.742017319368896,2023,2025,1,East Asia & Pacific,Upper middle income
SMR,San Marino,112,35.89,1.1733125,1.3791391,1.4100336,20.09,,,78745.43132993352,51.1357340720222,,2023,2025,1,Europe & Central Asia,High income
STP,Sao Tome and Principe,180,18.37,0.1218554,0.6193032,-0.3531339,4.71,63.4540500972405,2.50139688397417,6149.981460819318,,29.273432892452234,2023,2025,1,Sub-Saharan Africa,Lower middle income
SAU,Saudi Arabia,15,71.57,0.476953,-0.2452065,0.1165635,24594.79,157.775388696083,43.5732045642216,71564.80002856499,,0.5906291417678277,2023,2025,1,Middle East & North Africa,High income
SEN,Senegal,96,40.64,0.0381077,-0.1534325,-0.170334799999999,489.62,123.911572643075,1.97393200956788,4777.614518615782,16.0710053721835,1.604738865344467,2023,2025,1,Sub-Saharan Africa,Lower middle income
SRB,Serbia,40,60.96,-0.501692,0.0879568999999999,-0.1840377,5173.1,128.471147595832,31.2695286708104,29776.895175215937,73.2060012817383,,2023,2025,1,Europe & Central Asia,Upper middle income
SYC,Seychelles,140,27.24,1.151735,0.9207856,0.5546447,15.17,129.24400747161,30.7719361318005,31780.78383419647,14.0341370902195,0.0384062538993691,2023,2025,1,Sub-Saharan Africa,High income
SLE,Sierra Leone,175,19.68,-0.568678999999999,-0.5558929,-0.8268953,86.32,,,3368.317271880632,,,2023,2025,1,Sub-Saharan Africa,Low income
SGP,Singapore,7,76.42,1.9240956,1.2040374,1.4244438,11893.6,173.199932977376,27.4343636046425,143786.13629301317,97.2886546863037,56.13837585622781,2023,2025,1,East Asia & Pacific,High income
SVK,Slovakia,73,48.55,0.3846188,0.5856273,0.5534478,5332.18,138.232946210214,33.17259432898,45973.94069029912,53.417610168457,9.7184584659913,2023,2025,1,Europe & Central Asia,High income
SVN,Slovenia,36,62.71,0.6814999,0.8589449,0.9707915,3567.56,129.227963043737,31.8814801387465,56064.097459674245,80.0806884765625,8.203455821310259,2023,2025,1,Europe & Central Asia,High income
SLB,Solomon Islands,162,22.28,-0.1764808,0.7318958,0.1522162,14.84,,,2596.563642528032,,,2023,2025,1,East Asia & Pacific,Lower middle income
SOM,Somalia,164,21.82,-1.61685259999999,-2.1717975,-2.1303739,151.88,53.9579646939598,0.722963033976147,1555.6101679877622,,,2023,2025,1,Sub-Saharan Africa,Low income
ZAF,South Africa,65,53.94,-0.2095917,-0.6397104,0.039525,14949.03,171.508619260428,3.4056617766544,15199.732982377553,23.493768799339,4.955515712099358,2023,2025,1,Sub-Saharan Africa,Upper middle income
SSD,South Sudan,194,12.2,-1.87741769999999,-1.52967079999999,-2.00017059999999,17.18,46.6152369503945,0.0017416484040317,,,,2023,2025,1,Sub-Saharan Africa,Low income
ESP,Spain,13,74.22,0.7395223,0.1484475,0.9304606,60303.76,127.715490236713,37.2148181549182,55682.240260309256,93.7303466796875,9.56253561613111,2023,2025,1,Europe & Central Asia,High income
LKA,Sri Lanka,80,45.6,-0.3868314,-0.670013,-0.31553,2321.86,142.277402587724,8.76545173115153,14455.654441473378,20.7412633848006,1.417238452577579,2023,2025,1,South Asia,Lower middle income
PSE,State of Palestine,115,35.54,-0.5990356,-1.619148,-0.885715399999999,861.66,76.6918854204372,8.37056926326656,5950.020061843931,44.4904623709098,1.843449539274916,2023,2025,1,Middle East & North Africa,Lower middle income
SDN,Sudan,186,16.21,-1.4513517,-2.0604154,-1.65553779999999,470.62,,,2420.65795898438,,,2023,2025,1,Sub-Saharan Africa,Low income
SUR,Suriname,181,18.37,-0.3292402,0.3004618,-0.1875599,26.34,157.24614636039,17.5373597122531,21110.198020456257,4.93785087797966,3.2127494355163906,2023,2025,1,Latin America & Caribbean,Upper middle income
SWE,Sweden,23,69.45,1.9804259,0.778803,1.6947293,21243.62,140.265691285045,40.7340135908716,69226.32727566626,81.3998184204102,17.62385202771132,2023,2025,1,Europe & Central Asia,High income
CHE,Switzerland,26,66.95,2.0972439,0.9907717,1.7920906,22803.86,130.221876609608,46.8364627671237,95141.59609436324,74.0060882568359,29.33402869787281,2023,2025,1,Europe & Central Asia,High income
SYR,Syrian Arab Republic,165,21.72,-1.7817933,-2.4379022,-1.8617654,645.85,72.4405852977604,6.86124546257849,,,,2023,2025,1,Middle East & North Africa,Low income
TJK,Tajikistan,130,29.08,-1.1236074,-0.2876253,-1.2086884,158.35,76.215892145748,0.983936262867068,4963.582952645044,34.9689625947729,15.207791011293557,2023,2025,1,Europe & Central Asia,Lower middle income
THA,Thailand,34,63.22,-0.439334199999999,-0.4398775,-0.1956309,16656.15,168.642808295144,14.5089451983046,23519.212097982272,45.4407811172674,26.050622943512924,2023,2025,1,East Asia & Pacific,Upper middle income
TLS,Timor-Leste,179,18.39,-0.4265439,0.4358404,-0.6431026,20.7,112.647241971673,0.0057791525739623,4806.821815592992,30.9611108169641,1.5260503215558736,2023,2025,1,East Asia & Pacific,Lower middle income
TGO,Togo,124,30.59,-0.5879504,-0.9186036,-0.6302782,135.94,75.7906769713952,1.22815843837127,3154.43329348299,,0.5735855993168181,2023,2025,1,Sub-Saharan Africa,Low income
TON,Tonga,156,23.11,-0.4947162,1.2304624,0.7999012,4.85,,,7802.66986206107,42.8611738148984,28.460294879952087,2023,2025,1,East Asia & Pacific,Upper middle income
TTO,Trinidad and Tobago,120,32.73,-0.3161967,0.3397269,-0.315203499999999,245.56,134.230557337258,26.8942307436398,34623.36915009585,,0.2232296423431168,2023,2025,1,Latin America & Caribbean,High income
TUN,Tunisia,88,42.23,-0.192361099999999,-0.776038,-0.3148235,5492.92,132.653682480562,14.0829860846719,14040.59611481423,38.1219482421875,7.701107442841051,2023,2025,1,Middle East & North Africa,Lower middle income
TUR,Türkiye,53,58.91,-0.4374572,-0.884477,-0.799233499999999,50180.49,105.684032912794,22.4591697943845,42786.20049486639,105.88606262207,4.518290989868524,2023,2025,1,Europe & Central Asia,Upper middle income
TKM,Turkmenistan,159,22.5,-1.350058,0.2072195,-1.4327839,31.31,,,19828.92484611992,18.8084201812744,,2023,2025,1,Europe & Central Asia,Upper middle income
TUV,Tuvalu,169,20.87,0.2425155,1.4739295,1.1957133,0.42,,,6151.010470416082,19.3509615384615,,2023,2025,1,East Asia & Pacific,Upper middle income
UGA,Uganda,113,35.76,-0.996690299999999,-1.0298391,-0.752792999999999,1423.59,76.2966796632588,0.0912969650305002,3097.6370243061856,,1.408107804887939,2023,2025,1,Sub-Saharan Africa,Low income
UKR,Ukraine,41,60.84,-0.7242773,-0.545978,-0.7454054,15498.36,133.38012811971,21.3774151510902,17665.34375,82.5533599853516,6.68812192869261,2023,2025,1,Europe & Central Asia,Upper middle income
ARE,United Arab Emirates,19,69.86,0.9918577,0.7829523,0.4492886,7075.14,199.423843889179,37.0968234502256,77955.29517608786,61.3456114422447,8.960293973945754,2023,2025,1,Middle East & North Africa,High income
GBR,United Kingdom of Great Britain and Northern Ireland,3,77.75,1.4745753,0.3683427,1.2703547,97535.98,122.781542240418,41.4367685540411,59911.34676632091,80.4146499633789,28.89171461135673,2023,2025,1,Europe & Central Asia,High income
TZA,United Republic of Tanzania,93,41.45,-0.346236,-0.2367117,-0.4944742,1452.53,105.40028112088,0.10501728326893,4018.5166015625,5.16887784940301,5.068110536084612,2023,2025,1,Sub-Saharan Africa,Lower middle income
USA,United States of America,1,88.36,1.1951066,-0.193136399999999,0.9606912,430843.27,112.410910606372,38.0939254696383,82304.62042728657,,21.84598783555211,2023,2025,1,North America,High income
URY,Uruguay,55,58.47,1.5493831,1.181072,0.9573597,1059.81,141.71948663565,32.4032099586757,34470.93222011432,79.9536903496537,10.707230873721414,2023,2025,1,Latin America & Caribbean,High income
UZB,Uzbekistan,62,56.11,-0.701745899999999,-0.2504784,-0.6742999,4624.44,106.884847592051,30.2699233460544,11106.971593476685,45.7591768686293,2.822390701222922,2023,2025,1,Europe & Central Asia,Lower middle income
VUT,Vanuatu,132,28.55,-0.1852979,0.9649424,0.4196732,11.87,89.2943082123161,1.23342353055002,3567.818820302228,,,2023,2025,1,East Asia & Pacific,Lower middle income
VEN,"Venezuela, Bolivarian Republic of",145,25.55,-1.5592697,-1.1035948,-2.2007889,474.63,70.2197325918151,10.638053537183,,,,2023,2025,1,Latin America & Caribbean,
VNM,Viet Nam,45,59.98,-0.3083958,0.0907515,-0.340198899999999,10644.49,130.991428667547,22.6806675035061,15033.87685943549,32.8415128147815,44.25688525168196,2023,2025,1,East Asia & Pacific,Lower middle income
YEM,Yemen,191,14.48,-1.6020865,-2.6264387,-1.9069106,404.01,50.8937810578557,,,,,2023,2025,1,Middle East & North Africa,Low income
ZMB,Zambia,82,43.9,-0.39812,-0.0111463999999999,-0.6089819,367.3,102.06156495632,0.681389878819039,4076.995086866413,,1.1635658888372742,2023,2025,1,Sub-Saharan Africa,Lower middle income
ZWE,Zimbabwe,126,29.53,-1.1914608,-0.998213999999999,-1.2681513,519.85,91.6344110473757,1.5745780720211,5791.192128779884,,1.9421882824637644,2023,2025,1,Sub-Saharan Africa,Lower middle income
